tipo_serv;numos;datasol;dataven;datater_trab;TD;TE;equipe;dthaps_ini;dthaps_fim_ajustado;inicio_turno;fim_turno;dth_chegada_estimada;dth_final_estimada;fim_turno_estimado;eta_source;base_lon;base_lat;tipo_base;abrangencia;defeito_falha;localidade;localizacao;nox;noy;dh_inicio;dh_alocacao;dh_chegada;dh_final;tp;td;te;ano;mes;eusd;eusd_fio_b;latitude;longitude;dt_ref;prioridade;violacao;tipserv;codserv;data_sol;data_venc;num_cdc;datasaida;datainitrab;datatertrab;job_id_vroom;distancia_vroom;duracao_vroom
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:20:25;2023-02-14 09:25:44;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;4508
comercial;95045519;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:16:00;14,62;8,27;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:06:51;2023-02-14 08:15:07;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;14,62;8,27;2023;2;25,27;25,27;-8,765622;-63,902903;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2007117;2023-02-14 08:53:07;2023-02-14 09:07:44;2023-02-14 09:16:00;95045519;;4508
comercial;95045526;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:41:20;3,8;2,52;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 10:10:55;2023-02-14 10:13:26;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,8;2,52;2023;2;7,58;7,58;-8,728941;-63,808114;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1427634;2023-02-14 10:35:01;2023-02-14 10:38:49;2023-02-14 10:41:20;95045526;;4508
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:30:05;2023-02-14 09:37:51;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;4508
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:56:21;2023-02-14 09:58:13;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;950455351;;4508
comercial;95045541;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:23:28;8,77;6,47;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:41:31;2023-02-14 09:47:59;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,77;6,47;2023;2;19,62;19,62;-8,773503;-63,825549;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;76154;2023-02-14 09:08:14;2023-02-14 09:17:00;2023-02-14 09:23:28;95045541;;4508
comercial;95045516;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:43:13;19,97;1,48;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:07:28;2023-02-14 09:08:56;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;19,97;1,48;2023;2;23,0;23,0;-8,777203;-63,883373;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2229373;2023-02-14 08:21:46;2023-02-14 08:41:44;2023-02-14 08:43:13;95045516;;4508
comercial;95045464;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:29:59;4,25;2,47;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:00:56;2023-02-14 09:03:24;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;2,47;2023;2;108,18;108,18;-8,79523;-63,880242;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;69564;2023-02-14 09:23:16;2023-02-14 09:27:31;2023-02-14 09:29:59;95045464;;4508
comercial;95045617;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:56:20;5,23;1,97;DB-PVHRG02;2023-02-14 08:00:25;2023-02-14 18:00:34;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:52:15;2023-02-14 09:54:13;2023-02-14 10:34:35;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,23;1,97;2023;2;39,17;39,17;-8,778183;-63,805756;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2162470;2023-02-14 13:49:08;2023-02-14 13:54:22;2023-02-14 13:56:20;95045617;;4508
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:49:55;2023-02-14 09:55:14;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;3587
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:50:47;2023-02-14 08:52:36;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;3587
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:58:13;2023-02-14 09:04:29;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;3587
comercial;95045431;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:43:47;4,15;1,6;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:37:48;2023-02-14 09:39:24;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,15;1,6;2023;2;46,5;46,5;-8,758574;-63,825386;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2233993;2023-02-14 09:38:02;2023-02-14 09:42:11;2023-02-14 09:43:47;95045431;;3587
comercial;95045516;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:43:13;19,97;1,48;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:13:04;2023-02-14 09:14:32;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;19,97;1,48;2023;2;23,0;23,0;-8,777203;-63,883373;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2229373;2023-02-14 08:21:46;2023-02-14 08:41:44;2023-02-14 08:43:13;95045516;;3587
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:44:36;2023-02-14 09:49:55;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;950456201;;3587
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 10:03:14;2023-02-14 10:08:24;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;3587
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:52:57;2023-02-14 08:55:01;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;3587
comercial;95045471;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 16:25:15;5,82;3,13;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:06:52;2023-02-14 09:09:59;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,82;3,13;2023;2;108,94;108,94;-8,790801;-63,883799;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1284641;2023-02-14 16:16:18;2023-02-14 16:22:07;2023-02-14 16:25:15;95045471;;3587
comercial;95045524;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:52:44;11,37;4,73;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:03:06;2023-02-14 08:07:49;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,37;4,73;2023;2;118,06;;-8,754735;-63,888789;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;30921;2023-02-14 09:36:38;2023-02-14 09:48:00;2023-02-14 09:52:44;95045524;;3587
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:14:28;2023-02-14 08:32:11;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;3587
comercial;95046882;2023-02-14 07:34:21;2023-02-15 08:00:00;2023-02-14 11:31:14;2,92;9,52;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:33:01;2023-02-14 08:42:32;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,92;9,52;2023;2;57,37;57,37;-8,793871;-63,895641;2023-02-14;1,9824992324224748;0,0;C;3,0;2023-02-14 07:34:21;2023-02-15 08:00:00;1947625;2023-02-14 11:18:48;2023-02-14 11:21:43;2023-02-14 11:31:14;95046882;;3587
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:58:04;2023-02-14 10:03:14;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;950456041;;3587
comercial;95045466;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:33:37;2,05;3,02;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 08:47:20;2023-02-14 08:50:21;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,05;3,02;2023;2;16,67;16,67;-8,813611;-63,881919;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1068646;2023-02-14 10:28:33;2023-02-14 10:30:36;2023-02-14 10:33:37;95045466;;3587
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;DE-PVH06;2023-02-14 08:00:33;2023-02-14 18:00:37;2023-02-14 08:00:00;2023-02-14 18:00:00;2023-02-14 09:29:33;2023-02-14 09:31:25;2023-02-14 10:13:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;3587
comercial;95046800;2023-02-14 06:46:36;2023-02-15 08:00:00;2023-02-14 09:42:11;34,78;4,07;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 10:12:16;2023-02-14 10:16:20;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;34,78;4,07;2023;2;35,89;35,89;-8,728411;-63,879627;2023-02-14;1,9514999339236159;0,0;C;3,0;2023-02-14 06:46:36;2023-02-15 08:00:00;1404279;2023-02-14 09:03:20;2023-02-14 09:38:07;2023-02-14 09:42:11;95046800;;3698
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 09:55:15;2023-02-14 10:00:25;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;3698
comercial;95045522;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:05;4,8;1,08;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:13:15;2023-02-14 08:14:19;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,8;1,08;2023;2;83,52;83,52;-8,777839;-63,878916;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1267667;2023-02-14 08:44:12;2023-02-14 08:49:00;2023-02-14 08:50:05;95045522;;3698
comercial;95042811;2023-02-14 01:23:50;2023-02-15 08:00:00;2023-02-14 08:37:13;13,05;4,45;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 10:04:47;2023-02-14 10:09:14;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;13,05;4,45;2023;2;2,65;2,65;-8,743438;-63,88116;2023-02-14;1,7842425342652266;0,0;C;3,0;2023-02-14 01:23:50;2023-02-15 08:00:00;26015;2023-02-14 08:19:43;2023-02-14 08:32:46;2023-02-14 08:37:13;95042811;;3698
comercial;95045524;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:52:44;11,37;4,73;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:03:06;2023-02-14 08:07:49;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,37;4,73;2023;2;118,06;;-8,754735;-63,888789;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;30921;2023-02-14 09:36:38;2023-02-14 09:48:00;2023-02-14 09:52:44;95045524;;3698
comercial;95045462;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:48:28;3,67;4,63;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:45:28;2023-02-14 08:50:05;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,67;4,63;2023;2;106,41;106,41;-8,800209;-63,881925;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61074;2023-02-14 09:40:10;2023-02-14 09:43:50;2023-02-14 09:48:28;95045462;;3698
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:50:53;2023-02-14 08:57:09;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;3698
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 09:50:05;2023-02-14 09:55:15;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;950456041;;3698
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 09:35:24;2023-02-14 09:43:10;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;3698
comercial;95046882;2023-02-14 07:34:21;2023-02-15 08:00:00;2023-02-14 11:31:14;2,92;9,52;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:22:24;2023-02-14 08:31:55;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,92;9,52;2023;2;57,37;57,37;-8,793871;-63,895641;2023-02-14;1,9824992324224748;0,0;C;3,0;2023-02-14 07:34:21;2023-02-15 08:00:00;1947625;2023-02-14 11:18:48;2023-02-14 11:21:43;2023-02-14 11:31:14;95046882;;3698
comercial;95045516;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:43:13;19,97;1,48;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:16:11;2023-02-14 08:17:39;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;19,97;1,48;2023;2;23,0;23,0;-8,777203;-63,883373;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2229373;2023-02-14 08:21:46;2023-02-14 08:41:44;2023-02-14 08:43:13;95045516;;3698
comercial;95045466;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:33:37;2,05;3,02;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:36:43;2023-02-14 08:39:44;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,05;3,02;2023;2;16,67;16,67;-8,813611;-63,881919;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1068646;2023-02-14 10:28:33;2023-02-14 10:30:36;2023-02-14 10:33:37;95045466;;3698
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:40:06;2023-02-14 08:42:10;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;3698
comercial;95045564;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:46:11;7,4;1,93;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 08:59:55;2023-02-14 09:01:50;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,4;1,93;2023;2;20,97;20,97;-8,794635;-63,870536;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1985852;2023-02-14 13:36:51;2023-02-14 13:44:15;2023-02-14 13:46:11;95045564;;3698
comercial;95045511;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:53:41;12,83;16,08;PVLCO35;2023-02-14 08:00:33;2023-02-14 21:50:47;2023-02-14 08:00:00;2023-02-14 22:00:00;2023-02-14 09:13:55;2023-02-14 09:29:59;2023-02-14 10:18:58;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;12,83;16,08;2023;2;12,63;12,63;-8,774273;-63,816932;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;315798;2023-02-14 09:24:46;2023-02-14 09:37:36;2023-02-14 09:53:41;95045511;;3698
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVLSN80;2023-02-14 08:00:38;2023-02-14 16:58:33;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:46:54;2023-02-14 08:48:46;2023-02-14 10:41:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;4037
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;PVLSN80;2023-02-14 08:00:38;2023-02-14 16:58:33;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:32:36;2023-02-14 09:34:40;2023-02-14 10:41:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;4037
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVLSN80;2023-02-14 08:00:38;2023-02-14 16:58:33;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:13:18;2023-02-14 08:18:28;2023-02-14 10:41:55;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;4037
